donation_id,episode_id,post_t,donor_type,category,holding,weight_kg,meals,pickup_lat,pickup_lon,zone,ready_until_t,safety_deadline_t,horizon_h,status,recipient_id,volunteer_id,n_offers
E240D0010,240,315.7223551357507,grocer,produce,ambient,26.256129449627554,48,12.982077047938409,77.65707180275169,west,367.0292975701533,3195.7223551357506,48,delivered,R008,V0136,7
E240D0011,240,262.9599125794188,restaurant,cooked,hot,13.335969845751205,25,12.97883593588916,77.5941897167682,downtown,360.20279385739207,502.9599125794188,4,delivered,R005,V0053,20
E240D0012,240,129.81453302047484,bakery,bakery,ambient,6.395387302847875,12,13.001634493730354,77.66917547632485,suburb,176.63381486050022,1569.8145330204748,24,delivered,R008,V0004,4
E240D0013,240,292.3564426672651,campus,cooked,hot,20.39982528540888,37,12.983205656692546,77.58286008236274,east,348.15217285382766,532.3564426672651,4,delivered,R005,V0089,25
E240D0014,240,203.18081101327317,caterer,cooked,hot,21.604085186269025,40,12.94144251209827,77.60763766026795,south,271.4467501510491,503.18081101327317,5,open,,,27
E240D0015,240,203.43144180219417,caterer,cooked,hot,31.449180263785713,58,12.979274495339666,77.638322641322,west,241.64137039971953,503.4314418021942,5,open,,,5
E240D0016,240,114.63411129673392,caterer,cooked,hot,20.610118285069944,38,12.992132003848395,77.64781918210846,west,205.6388005570397,414.6341112967339,5,delivered,R011,V0031,22
E240D0017,240,245.20866666685018,campus,cooked,hot,13.794183863443173,25,12.990844244384142,77.6210368571032,west,364.49005437887735,485.20866666685015,4,delivered,R004,V0014,4
E240D0018,240,315.8463274987741,campus,cooked,hot,21.42543789537198,39,12.957858883750474,77.58983473471804,downtown,361.95055699008697,555.8463274987741,4,delivered,R007,V0082,25
E240D0019,240,359.6723958609851,caterer,cooked,hot,30.163049388184394,55,13.005691645212767,77.60861562652413,north,451.92789211067804,659.672395860985,5,delivered,R006,V0053,5
E240D0020,240,218.12887722061228,campus,cooked,hot,16.90869576182866,31,12.929493412920461,77.56634326426459,south,296.6374609872819,458.12887722061225,4,delivered,R007,V0006,4
E240D0021,240,138.99806232491784,restaurant,cooked,hot,5.67270355545282,10,12.967360848184283,77.61091911314632,west,217.92666522517348,378.99806232491784,4,delivered,R001,V0007,4
E240D0022,240,356.6953214477507,grocer,produce,ambient,9.780286013223684,18,12.953536612719015,77.58438349968722,south,464.2481646414752,3236.6953214477508,48,delivered,R000,V0014,4
E240D0023,240,198.10058572319375,campus,cooked,hot,23.520235251613954,43,12.98284079987747,77.61402831015272,west,305.6172051693619,438.1005857231937,4,delivered,R005,V0014,4
E240D0024,240,272.1494988151805,bakery,bakery,ambient,4.945060827158965,9,13.00547328721048,77.6365794826074,west,364.60787305597574,1712.1494988151806,24,delivered,R006,V0028,12
E240D0025,240,96.58684714556077,caterer,cooked,hot,18.832733241612004,35,13.012719047518795,77.57606488807548,north,181.5639160040156,396.5868471455608,5,delivered,R010,V0028,8
E240D0026,240,311.39376957117634,restaurant,cooked,hot,8.274380246735,15,13.002137736544517,77.6107999200025,north,372.3412179813513,551.3937695711763,4,delivered,R006,V0053,20
E240D0027,240,250.030371299794,restaurant,cooked,hot,4.651392693350648,9,12.940362599605587,77.61957469805877,south,314.60859677998684,490.030371299794,4,delivered,R007,V0011,8
E240D0028,240,212.38797076081164,grocer,produce,ambient,9.457920728735285,17,12.936923242080576,77.53712256469923,east,269.6730564417857,3092.3879707608116,48,delivered,R003,V0051,12
E240D0029,240,261.03076734137323,bakery,bakery,ambient,4.672056758070308,9,12.994291382348399,77.64600569534235,west,320.95930336927324,1701.0307673413731,24,delivered,R006,V0024,12
E240D0030,240,80.75268398159808,caterer,cooked,hot,36.746967776921984,68,13.017088675498073,77.65276242387044,west,138.10654192750167,380.75268398159807,5,delivered,R011,V0056,8
E240D0031,240,119.48886633118028,restaurant,cooked,hot,8.192908052942697,15,13.006991843646649,77.58053615719436,north,213.32712053884816,359.48886633118025,4,delivered,R003,V0014,4
E240D0032,240,351.5209737140242,bakery,bakery,ambient,3.0121020984263023,6,12.93903317082061,77.62377906968791,south,450.43562168404475,1791.5209737140242,24,delivered,R007,V0006,4
E240D0033,240,246.20705874159097,campus,cooked,hot,17.27921388753586,32,12.983758362340799,77.58415779019265,downtown,307.5416049529588,486.20705874159097,4,delivered,R003,V0014,4
E240D0034,240,58.54882729209018,grocer,produce,ambient,20.459747555803624,38,12.994777205996723,77.63240515906111,west,166.60809113596213,2938.54882729209,48,delivered,R004,V0089,22
E240D0035,240,323.55447210964667,restaurant,cooked,hot,14.917255120132019,27,13.017074820646291,77.61561456655711,north,419.9279982107296,563.5544721096467,4,delivered,R004,V0017,4
E241D0000,241,273.48855226769444,restaurant,cooked,hot,14.007697326226035,26,12.950041294070925,77.61261898286915,south,377.7430981028875,513.4885522676944,4,delivered,R007,V0006,5
E241D0001,241,54.57496058554237,bakery,bakery,ambient,4.11559586162048,8,12.977900993718105,77.6148377546137,west,172.2980035263967,1494.5749605855424,24,delivered,R001,V0080,3
E241D0002,241,337.8652836806667,bakery,bakery,ambient,6.313648144903238,12,12.919543801283618,77.61388433186079,south,419.4682603637623,1777.8652836806668,24,delivered,R007,V0149,3
E241D0003,241,2.060349817482834,campus,cooked,hot,21.90125865070054,40,12.97091633914977,77.60087822603505,downtown,33.78293110759152,242.06034981748283,4,expired,,,11
E241D0004,241,296.1545622941862,restaurant,cooked,hot,3.09039836751783,6,12.963572285221561,77.57109132954652,east,378.33230165639173,536.1545622941862,4,delivered,R004,V0115,17
E241D0005,241,30.90512519552179,bakery,bakery,ambient,7.391454577068445,14,12.967863814342037,77.6808940763675,suburb,86.80750971286787,1470.9051251955218,24,delivered,R008,V0131,11
E241D0006,241,41.15209049182408,campus,cooked,hot,18.052079292058828,33,12.981746138876192,77.59372270534678,downtown,98.8741777584192,281.1520904918241,4,delivered,R003,V0132,3
E241D0007,241,343.37268418062445,campus,cooked,hot,20.550118783782303,38,12.995260242390712,77.60650902614877,north,435.62610801406913,583.3726841806244,4,delivered,R006,V0087,10
E241D0008,241,268.58083106612264,caterer,cooked,hot,37.42300532041594,69,12.937881968422206,77.5478610209841,east,360.17167710284474,568.5808310661226,5,delivered,R009,V0141,6
E241D0009,241,50.273636220316,bakery,bakery,ambient,6.366732007053102,12,12.969526264185495,77.59360858442716,downtown,108.98408034655293,1490.273636220316,24,delivered,R000,V0132,2
E241D0010,241,8.25828540282657,campus,cooked,hot,18.80399860923689,35,12.99209144960463,77.56938730948221,east,44.56211743772727,248.25828540282657,4,expired,,,16
E241D0011,241,290.488655688551,restaurant,cooked,hot,10.682708160304962,20,13.003199358260611,77.60514503338355,north,396.4113184656735,530.488655688551,4,delivered,R004,V0080,2
E241D0012,241,306.9954248688383,restaurant,cooked,hot,7.088965348659263,13,12.982021239165755,77.58840575684201,downtown,356.0209370834873,546.9954248688383,4,delivered,R002,V0043,7
E241D0013,241,323.4382407223814,grocer,produce,ambient,19.305154164880317,35,12.895134037044096,77.65574343017477,suburb,361.91379957520365,3203.4382407223816,48,delivered,R009,V0088,6
E241D0014,241,350.19167029458373,bakery,bakery,ambient,5.752039165342593,11,12.970296566180416,77.66516851894951,west,440.1741315293081,1790.1916702945837,24,delivered,R005,V0024,3
E241D0015,241,66.72799585642214,bakery,bakery,ambient,6.645932190515109,12,12.94538911468537,77.6067539554684,south,117.76506414848323,1506.7279958564222,24,delivered,R000,V0043,8
E241D0016,241,16.658361807213527,bakery,bakery,ambient,6.210324729534506,11,12.98551951025197,77.67983924713063,suburb,132.60346601691927,1456.6583618072136,24,delivered,R008,V0097,3
E241D0017,241,321.64629669014107,campus,cooked,hot,11.496801529362013,21,12.97212270378987,77.59445189335953,downtown,408.1816005140884,561.6462966901411,4,delivered,R000,V0080,3
E241D0018,241,288.52226158306433,campus,cooked,hot,23.916361644082016,44,12.970372012061505,77.59503593469093,downtown,408.4650691475206,528.5222615830644,4,delivered,R005,V0132,5
E241D0019,241,249.8308450340533,campus,cooked,hot,21.142074795918127,39,13.010647931233484,77.5778333247862,north,325.8280647190718,489.8308450340533,4,delivered,R010,V0053,2
E241D0020,241,240.4626617464642,restaurant,cooked,hot,6.407990225414379,12,12.945171001692492,77.54698523739546,east,338.02920558390883,480.46266174646416,4,delivered,R003,V0144,2
E241D0021,241,214.82866358412468,grocer,produce,ambient,6.733979527291027,12,12.993396639746242,77.60871271828894,north,305.69844398780754,3094.8286635841246,48,delivered,R001,V0126,11
E241D0022,241,57.531361335317,restaurant,cooked,hot,8.3152607903667,15,12.967834532719152,77.54913873059749,east,129.7088483337455,297.531361335317,4,delivered,R003,V0132,1
E241D0023,241,226.48919432630782,campus,cooked,hot,10.655523319253293,20,12.93248882978991,77.56394390655167,south,271.7487221980086,466.4891943263078,4,delivered,R009,V0127,55
E241D0024,241,299.3523393640718,restaurant,cooked,hot,9.692536311081378,18,12.949979006668583,77.59355248555873,south,345.689235934239,539.3523393640718,4,delivered,R000,V0006,3
E241D0025,241,341.4110413614401,restaurant,cooked,hot,13.684206002251566,25,12.974515700109196,77.59793812411017,downtown,371.7435394445666,581.4110413614401,4,delivered,R002,V0080,3
E241D0026,241,269.4716989079431,restaurant,cooked,hot,4.802084920353787,9,12.968928361812655,77.59694136495891,downtown,386.6542019653889,509.4716989079431,4,delivered,R001,V0132,3
E241D0027,241,73.98396246197254,restaurant,cooked,hot,14.593667894759541,27,12.973527385713846,77.58779133939255,downtown,145.98044335021996,313.9839624619725,4,delivered,R005,V0065,15
E241D0028,241,291.8578032987074,bakery,bakery,ambient,7.477953210081697,14,12.98770565090846,77.66526469407735,west,338.6507704372344,1731.8578032987075,24,delivered,R008,V0114,33
E241D0029,241,22.477871367102964,grocer,produce,ambient,23.248749875873845,43,12.954425936181117,77.56631364895092,east,59.56147823240106,2902.477871367103,48,delivered,R003,V0017,8
E241D0030,241,254.95672749685303,grocer,produce,ambient,14.518846824022026,27,13.009905944055088,77.59180228453855,north,303.15722397678996,3134.956727496853,48,delivered,R001,V0017,5
E241D0031,241,90.82384404098524,grocer,produce,ambient,17.880776814139345,33,13.004035879382187,77.58244459983692,north,180.315377441317,2970.823844040985,48,delivered,R001,V0014,6
E241D0032,241,252.0844519549589,campus,cooked,hot,10.989420072091493,20,12.956344628089303,77.58863299175002,south,301.5954611011838,492.0844519549589,4,delivered,R006,V0115,27
E241D0033,241,325.30670329565356,caterer,cooked,hot,17.03476035954173,31,12.968198177143758,77.56519430790992,east,406.8148048312878,625.3067032956535,5,delivered,R004,V0132,2
E241D0034,241,186.17582713093765,caterer,cooked,hot,14.89434324647847,27,13.038415115204169,77.56310046560388,north,289.7530625427751,486.17582713093765,5,delivered,R010,V0053,2
E241D0035,241,165.84071032854962,campus,cooked,hot,11.043606212252142,20,13.02072216122801,77.61164172277402,north,244.28185271355775,405.8407103285496,4,delivered,R006,V0087,16
E241D0036,241,323.6819060831154,restaurant,cooked,hot,7.247419342119803,13,12.937414870958028,77.55922813738842,east,368.30853938121453,563.6819060831153,4,delivered,R007,V0020,11
E241D0037,241,231.16469612811332,grocer,produce,ambient,10.865083031557466,20,13.008762689615327,77.59066722751461,north,338.71784972038273,3111.1646961281135,48,delivered,R001,V0014,5
E241D0038,241,266.4286536824727,restaurant,cooked,hot,9.354563164581565,17,12.988359936693818,77.59510855442038,north,383.4278218044573,506.4286536824727,4,delivered,R006,V0017,6
E241D0039,241,248.04193203807964,restaurant,cooked,hot,4.719226311924292,9,12.954740540230643,77.64497743198812,west,287.2203554978822,488.0419320380796,4,delivered,R005,V0125,8
E241D0040,241,213.29483328702852,restaurant,cooked,hot,11.436708878016718,21,12.971665554526288,77.59970491442641,downtown,329.6947190452854,453.2948332870285,4,delivered,R001,V0080,3
E241D0041,241,269.34186635880684,bakery,bakery,ambient,3.52567396127273,6,12.933913964062624,77.58000722468276,south,337.82376543121023,1709.3418663588068,24,delivered,R000,V0043,2
E241D0042,241,194.66398737884788,campus,cooked,hot,10.781598902730606,20,12.981701489073172,77.5776790261008,east,286.96241868812086,434.6639873788479,4,delivered,R003,V0132,7
E241D0043,241,96.56298006005677,campus,cooked,hot,14.551807513172433,27,12.981192069566037,77.56117456730931,east,141.02187379064677,336.56298006005676,4,delivered,R005,V0065,14
E241D0044,241,347.99332886990834,grocer,produce,ambient,14.155388486118502,26,13.005820672910973,77.56873342765596,north,453.7783557801051,3227.9933288699085,48,delivered,R002,V0017,6
E241D0045,241,112.21421872971405,bakery,bakery,ambient,4.351869472394482,8,12.9216449309824,77.67898396734508,suburb,202.1518647050802,1552.214218729714,24,delivered,R009,V0007,5
E241D0046,241,300.00620105361975,restaurant,cooked,hot,7.261346531990096,13,12.96810164626271,77.58338952938746,downtown,336.0626080573757,540.0062010536197,4,delivered,R000,V0132,2
E241D0047,241,211.0283051129743,caterer,cooked,hot,14.768757627450455,27,12.908286748610484,77.60378242330505,south,321.6068067573486,511.0283051129743,5,delivered,R007,V0149,3
E241D0048,241,111.34987426241369,campus,cooked,hot,24.663096857287044,45,12.947178805184702,77.60644390844669,south,203.38015146639648,351.34987426241366,4,delivered,R007,V0046,6
E242D0000,242,220.90934981761148,caterer,cooked,hot,10.93131639611305,20,12.960724807003025,77.63444191244389,west,318.8284124220974,520.9093498176114,5,delivered,R005,V0007,4
E242D0001,242,278.2125121709625,campus,cooked,hot,23.420782162516076,43,12.954502562942022,77.62705580412664,west,344.7935291899927,518.2125121709626,4,delivered,R005,V0000,4
E242D0002,242,359.0064871709991,restaurant,cooked,hot,7.035300586721853,13,12.97340659589606,77.60121586848739,downtown,401.43362534438074,599.0064871709991,4,delivered,R000,V0060,20
E242D0003,242,315.90205482379787,restaurant,cooked,hot,3.122519545066446,6,12.963429606527212,77.58951274117922,downtown,380.5711972790789,555.9020548237979,4,delivered,R000,V0020,8
E242D0004,242,258.36812722575485,bakery,bakery,ambient,3.2101425306185174,6,13.03655973620088,77.59775157180555,north,288.55059535296766,1698.368127225755,24,delivered,R004,V0028,8
E242D0005,242,272.36338916920926,bakery,bakery,ambient,4.3487253116523705,8,12.934837779309088,77.60644578246375,south,321.075369216325,1712.3633891692093,24,delivered,R007,V0052,16
E242D0006,242,227.8357651697028,restaurant,cooked,hot,5.460763985610042,10,13.01577396908837,77.58927766869047,north,306.7153146898246,467.83576516970277,4,delivered,R001,V0080,20
E242D0007,242,302.06900390302894,restaurant,cooked,hot,12.592201793577793,23,12.943384664329482,77.6104300534986,south,332.223317834806,542.0690039030289,4,delivered,R007,V0051,16
E242D0008,242,322.554698265131,restaurant,cooked,hot,9.849711001960893,18,12.974705154345845,77.59325362231958,downtown,378.5922302761881,562.554698265131,4,delivered,R004,V0047,21
E242D0009,242,188.00144387697134,grocer,produce,ambient,19.59835995709821,36,13.016777601344769,77.56512742267822,north,239.1590603655922,3068.0014438769713,48,delivered,R002,V0017,8
E242D0010,242,261.35068931635936,bakery,bakery,ambient,2.142389249869897,4,13.033274594538005,77.67092367455734,suburb,341.46712125133257,1701.3506893163594,24,delivered,R006,V0126,20
E242D0011,242,64.98564625902355,restaurant,cooked,hot,9.741993046628366,18,12.923478532416844,77.60086730609521,south,127.08398593719505,304.98564625902355,4,delivered,R007,V0000,4
E242D0012,242,354.95933759172357,campus,cooked,hot,21.189153586168356,39,12.977231827186419,77.55441638643126,east,422.98788032313973,594.9593375917236,4,delivered,R003,V0019,4
E242D0013,242,327.0229671071283,restaurant,cooked,hot,6.009362495192256,11,12.952090153586525,77.62248201705991,west,360.86230098593876,567.0229671071284,4,delivered,R005,V0034,12
E242D0014,242,216.50383972902682,bakery,bakery,ambient,6.078531139981119,11,12.957038213370438,77.585647499587,south,312.8124009122866,1656.5038397290268,24,delivered,R000,V0043,12
E242D0015,242,31.262316760659896,campus,cooked,hot,21.70205506404062,40,12.949353241820384,77.59325869476467,south,147.8620347193151,271.26231676065987,4,delivered,R003,V0046,8
E242D0016,242,150.44817368888192,restaurant,cooked,hot,11.124668688062073,20,12.995385420742533,77.61057917387618,north,198.37935368935004,390.4481736888819,4,delivered,R004,V0014,4
E242D0017,242,298.71432599576235,restaurant,cooked,hot,12.120215323699057,22,12.962868102659222,77.61182822263197,west,384.57295089658624,538.7143259957624,4,delivered,R005,V0101,56
E242D0018,242,356.36888054299294,restaurant,cooked,hot,6.605371041003037,12,13.013414273414874,77.62857856544731,north,437.4784503988294,596.3688805429929,4,delivered,R004,V0062,20
E242D0019,242,248.11925269651167,grocer,produce,ambient,6.9201888297711545,13,12.889131891849233,77.56019332645805,suburb,320.12136808874624,3128.1192526965115,48,delivered,R007,V0043,12
E242D0020,242,31.364391926540538,restaurant,cooked,hot,8.356279960210774,15,12.971964606897044,77.60631296523822,downtown,88.77905919229154,271.3643919265405,4,delivered,R001,V0047,20
E242D0021,242,236.867518072963,restaurant,cooked,hot,5.454904933512333,10,12.954381364897305,77.54265532699846,east,346.23217529376393,476.867518072963,4,delivered,R001,V0015,8
E242D0022,242,75.79942271888548,bakery,bakery,ambient,2.3308948791417854,4,12.959192414907177,77.60950762052555,west,145.13008407159379,1515.7994227188856,24,delivered,R000,V0000,8
E242D0023,242,245.7201912774824,restaurant,cooked,hot,5.7288735879148,11,12.938904991791988,77.58450657465593,south,317.40505819666157,485.7201912774824,4,delivered,R007,V0115,28
E242D0024,242,271.8835590470801,restaurant,cooked,hot,4.243248819357356,8,12.9649022180156,77.59321849440668,downtown,391.8341546777761,511.8835590470801,4,delivered,R001,V0014,8
E242D0025,242,351.93978527172095,grocer,produce,ambient,13.715713960081755,25,12.964283631213272,77.6863760047014,suburb,418.9237075916983,3231.939785271721,48,open,,,31
E242D0026,242,147.01938245586834,restaurant,cooked,hot,7.93406183998804,15,12.963209407405115,77.625999451814,west,195.40823100825725,387.01938245586837,4,delivered,R005,V0047,20
E242D0027,242,64.85670065524641,caterer,cooked,hot,32.331301047020254,59,12.929208080128744,77.55549660224409,south,181.29180389535142,364.8567006552464,5,expired,,,12
E243D0000,243,342.0108955254931,bakery,bakery,ambient,7.265799506173269,13,12.97926127848438,77.61020599287286,west,374.5400747194405,1782.0108955254932,24,delivered,R001,V0014,8
E243D0001,243,301.93677531259345,caterer,cooked,hot,26.970728282060104,50,12.936448803145327,77.61152376816966,south,351.98968756239856,601.9367753125935,5,delivered,R009,V0061,8
E243D0002,243,327.1628285046328,restaurant,cooked,hot,11.93210754900812,22,12.986591603617134,77.64129551407429,west,434.58456683770294,567.1628285046328,4,delivered,R005,V0080,16
E243D0003,243,332.8995073876365,bakery,bakery,ambient,4.4411935804799825,8,12.934586862945162,77.63048900227446,south,373.59627816453263,1772.8995073876365,24,delivered,R007,V0006,4
E243D0004,243,259.25731608053906,campus,cooked,hot,18.925165616136624,35,13.017743815845034,77.57658740028592,north,295.0270712407172,499.25731608053906,4,delivered,R001,V0014,4
E243D0005,243,351.979319330909,bakery,bakery,ambient,2.6245821065207475,5,12.969133856055151,77.65353769889835,west,391.4318212070716,1791.979319330909,24,delivered,R005,V0089,44
E243D0006,243,4.660952246917565,grocer,produce,ambient,13.346345549694012,25,12.909369370282619,77.61938407754263,south,82.64194386690096,2884.6609522469175,48,delivered,R007,V0006,4
E243D0007,243,355.5396755880809,bakery,bakery,ambient,7.408784260677472,14,12.987212558152894,77.68682624412152,suburb,393.4621945366008,1795.5396755880809,24,delivered,R011,V0004,4
E243D0008,243,241.93675761829064,grocer,produce,ambient,18.656857921477872,34,12.976405800436865,77.57662738255779,east,298.03060856673386,3121.936757618291,48,delivered,R002,V0132,32
E243D0009,243,59.60052050154536,bakery,bakery,ambient,7.338017684539144,13,12.970118307130868,77.60364871585975,downtown,96.8603488226534,1499.6005205015454,24,delivered,R000,V0092,28
E243D0010,243,63.04827535087823,restaurant,cooked,hot,12.133462223540537,22,12.975401556071732,77.64960663039234,west,157.72446976156746,303.0482753508782,4,delivered,R005,V0047,12
E243D0011,243,260.05674898154086,bakery,bakery,ambient,3.837053725066055,7,12.942657789766333,77.56303754991376,east,293.46726993420174,1700.0567489815407,24,delivered,R003,V0052,20
E243D0012,243,302.347929810983,campus,cooked,hot,13.529133406234845,25,12.97259968351613,77.54189204570356,east,406.9229199685302,542.347929810983,4,delivered,R003,V0006,4
E243D0013,243,192.33629350236072,restaurant,cooked,hot,7.647889650693479,14,12.939949521633652,77.60513140815188,south,274.94217281274746,432.3362935023607,4,delivered,R009,V0043,20
E243D0014,243,237.6689168396868,grocer,produce,ambient,19.614743431115407,36,13.028103995086846,77.674749445199,suburb,272.1174011362735,3117.668916839687,48,delivered,R011,V0097,8
E243D0015,243,304.60605011074665,campus,cooked,hot,15.562323975955891,29,12.961232132779458,77.59682634046605,downtown,340.7698013067702,544.6060501107467,4,delivered,R006,V0047,15
E243D0016,243,319.37912544310757,restaurant,cooked,hot,4.176032166132345,8,12.97193082162883,77.5873546362242,downtown,376.1208086961361,559.3791254431076,4,delivered,R000,V0019,8
E243D0017,243,248.04745922222256,grocer,produce,ambient,20.220837372018664,37,12.963398062365895,77.5469266240553,east,330.43001914872775,3128.0474592222226,48,delivered,R003,V0132,12
E243D0018,243,317.1177443964172,caterer,cooked,hot,27.20946565607518,50,12.920528635178211,77.6378848063813,south,427.6771665215646,617.1177443964173,5,open,,,13
E243D0019,243,305.2305082958033,restaurant,cooked,hot,10.67627577888138,20,12.964772239559876,77.62019150837098,west,405.8175838975611,545.2305082958032,4,delivered,R006,V0092,20
E243D0020,243,70.17899434389376,grocer,produce,ambient,7.947695998801681,15,12.986410377358219,77.56446562825344,east,187.578294179792,2950.178994343894,48,delivered,R002,V0019,20
E243D0021,243,289.76949237629935,grocer,produce,ambient,22.936041837432366,42,12.960105456721353,77.57051850917917,east,329.6765011113089,3169.7694923762992,48,delivered,R003,V0065,12
E243D0022,243,267.23657332457236,restaurant,cooked,hot,13.439614609972086,25,12.975978767903461,77.59328773538522,downtown,361.61985539202345,507.23657332457236,4,delivered,R005,V0053,16
E243D0023,243,100.77402965461827,campus,cooked,hot,15.102501331685717,28,12.999486006495875,77.61562982219188,north,217.9261525126152,340.7740296546183,4,delivered,R004,V0014,4
E243D0024,243,293.73981369153836,restaurant,cooked,hot,14.0933185701697,26,13.000849292574873,77.61386442567746,north,409.83393311403324,533.7398136915383,4,delivered,R008,V0128,32
E243D0025,243,208.2027508126589,restaurant,cooked,hot,11.79205095908596,22,12.98111919717791,77.59239492526456,downtown,289.61453355348203,448.2027508126589,4,delivered,R003,V0014,4
E243D0026,243,263.1136181818019,restaurant,cooked,hot,3.492261221192937,6,12.977614502646727,77.58658465357111,downtown,330.9824360776861,503.1136181818019,4,delivered,R005,V0065,24
E243D0027,243,354.66453812818787,restaurant,cooked,hot,9.20926016478964,17,12.973348886458082,77.59365361499177,downtown,389.09549762978696,594.6645381281878,4,delivered,R000,V0060,24
E243D0028,243,286.428332890703,bakery,bakery,ambient,6.631107784772544,12,12.988087949976585,77.69011403305075,suburb,406.01585446232497,1726.4283328907031,24,delivered,R011,V0012,4
E243D0029,243,106.35413760751247,campus,cooked,hot,10.765089667751106,20,12.996706827134421,77.61177799416994,north,214.7241029713935,346.3541376075125,4,delivered,R004,V0004,4
E243D0030,243,271.5970309700762,grocer,produce,ambient,18.758145865474212,34,12.932971466120323,77.60739941148172,south,345.1972689703493,3151.597030970076,48,delivered,R007,V0052,16
E243D0031,243,306.448641430386,restaurant,cooked,hot,14.780441684605982,27,12.953884748743933,77.58932692450436,south,400.67657515288965,546.448641430386,4,delivered,R000,V0006,4
E243D0032,243,218.37772238887825,campus,cooked,hot,13.113075753264505,24,12.96401742818116,77.59058151368114,downtown,332.0815393670629,458.3777223888783,4,delivered,R003,V0026,8
E243D0033,243,300.01920602992215,campus,cooked,hot,24.120805772135167,44,12.98113409354717,77.57356001187115,east,349.99815389858713,540.0192060299221,4,open,,,34
E243D0034,243,86.39452368713519,caterer,cooked,hot,12.983009292005896,24,12.991974861676487,77.622307974103,west,189.32276824050422,386.3945236871352,5,delivered,R006,V0092,20
E243D0035,243,284.6701115984398,restaurant,cooked,hot,14.602745650810105,27,12.975393871558236,77.56216306936115,east,320.622132890301,524.6701115984398,4,delivered,R010,V0039,12
E243D0036,243,48.09099887054969,restaurant,cooked,hot,9.109504712112637,17,12.999187148328431,77.61100697899973,north,108.93155720485177,288.0909988705497,4,delivered,R006,V0097,36
E243D0037,243,325.12795793808914,grocer,produce,ambient,11.709021855590386,22,13.056999591547632,77.58118064599692,suburb,420.0741623323705,3205.127957938089,48,delivered,R010,V0053,8
E243D0038,243,232.52669627546697,restaurant,cooked,hot,10.374225669109059,19,12.948244777212906,77.60238947120068,south,280.68851386612965,472.526696275467,4,delivered,R007,V0007,4
E243D0039,243,260.93188491929004,caterer,cooked,hot,19.099712373718383,35,12.946618535736526,77.62394309868169,west,376.9928052965378,560.93188491929,5,delivered,R005,V0000,4
E243D0040,243,143.3571885394842,restaurant,cooked,hot,13.995754943088496,26,12.958268598573534,77.61812981742526,west,217.4523093089146,383.35718853948424,4,delivered,R006,V0088,20
E243D0041,243,97.1838776293831,restaurant,cooked,hot,5.680654953463272,10,12.99609455823315,77.55076007852249,east,127.58002805937257,337.1838776293831,4,delivered,R003,V0009,4
E243D0042,243,239.21604844864277,restaurant,cooked,hot,3.859250182450058,7,13.017863484673114,77.58531516631234,north,345.13845340639955,479.21604844864277,4,delivered,R004,V0036,16
E243D0043,243,188.66493429618836,caterer,cooked,hot,24.76287028036426,46,12.952414343652794,77.55686397192136,east,286.89156557275834,488.66493429618833,5,delivered,R007,V0081,8
E243D0044,243,244.74149118609526,restaurant,cooked,hot,7.0730067473919185,13,12.942556293679136,77.55350840530822,east,289.4582011342538,484.74149118609523,4,delivered,R005,V0026,16
E243D0045,243,316.76264589902837,bakery,bakery,ambient,2.4653150602044374,5,12.997845839636236,77.67521351261955,suburb,365.27745899445733,1756.7626458990285,24,delivered,R008,V0011,4
E243D0046,243,41.7383511690921,restaurant,cooked,hot,3.877447396481383,7,12.984286800548775,77.62801535019449,west,135.19177025074492,281.7383511690921,4,delivered,R004,V0034,20
E243D0047,243,30.768241653079595,caterer,cooked,hot,10.303052937183454,19,12.977511507159157,77.51294305536565,suburb,81.73951290670489,330.7682416530796,5,delivered,R010,V0081,12
E243D0048,243,118.53355164158585,caterer,cooked,hot,29.23866861478611,54,12.922083944553755,77.65383815455505,suburb,233.95612066179064,418.53355164158586,5,delivered,R009,V0082,12
E243D0049,243,355.30853188175377,caterer,cooked,hot,28.460144348687283,52,12.984576138107464,77.55184694580093,east,409.7379448092533,655.3085318817538,5,delivered,R002,V0087,12
E244D0000,244,302.02429372138107,caterer,cooked,hot,22.3624269604543,41,12.983513656635086,77.64553404623233,west,391.88182440520757,602.0242937213811,5,delivered,R006,V0053,23
E244D0001,244,340.77179962761994,restaurant,cooked,hot,12.325063406033086,23,12.970350564408756,77.6037707667983,downtown,458.4325313658198,580.7717996276199,4,delivered,R006,V0072,22
E244D0002,244,44.254741137556486,caterer,cooked,hot,13.52506733751925,25,12.990129749965421,77.652239309301,west,108.73739457316142,344.2547411375565,5,delivered,R006,V0052,8
E244D0003,244,20.87849321051931,restaurant,cooked,hot,4.848743652865874,9,12.959833143941193,77.59671620944043,downtown,129.84836135960785,260.8784932105193,4,delivered,R003,V0088,19
E244D0004,244,276.1093987372855,bakery,bakery,ambient,2.4636410691875215,5,12.967676827617586,77.59364355019576,downtown,344.00747653273334,1716.1093987372856,24,delivered,R000,V0080,7
E244D0005,244,215.25155727785364,restaurant,cooked,hot,5.105143449828114,9,12.978287474560288,77.607433294662,downtown,298.2245675072686,455.25155727785364,4,delivered,R004,V0053,8
E244D0006,244,297.7495637909199,restaurant,cooked,hot,10.866504629228478,20,12.95484756483521,77.59534875521547,south,392.52228408996,537.7495637909199,4,delivered,R000,V0065,7
